question_id,correct_answer,hint,hint_score
1540,her second album ranked first in a row with the incredible average sales per week,"While the first single from 21, Rolling in the Deep, appealed to Radio 1 listeners and bloggers, the",0.34361186623573303
1541,"lies in gift, timing and something beyond sex, age and trust","She was (and still is) a megastar, but a megastar of a different age.",0.3601185977458954
1542,She stands out in a totally different way from Gaga and Beyonce.,While Gaga parades around in a dress made of meat and Beyonce orbits a world out of touch to the maj,0.3005470144437812
1543,Her universality and broad appeal.,Her selling point and appeal is precisely the fact that she exists at the point between everyday ord,0.30934333579795775
1544,disappointing,,0.0
1545,They don't know their personal data enriches Facebook.,"Even if they know what the company is up to, they still have no idea what they're paying for Faceboo",0.29285161554143746
1546,Working out regulations for social-networking sites.,He also urged the Federal Trade Commission to set guidelines for social-networking sites.,0.21412719786167145
1547,He doesn't want his personal data to be used in a wrong way.,"Even if they know what the company is up to, they still have no idea what they're paying for Faceboo",0.2272181550714108
1548,you can control the form filling with enough time,That you are given a form to fill out does not necessarily mean that you have to answer all the ques,0.21160455010410337
1549,Those who fail to get admitted into Stanford don't necessarily do worse than those who make it.,"This afternoon, my office sent out over 34,000 e-mail notifications to high school seniors who were",0.355000376701355
1550,To tell parents that there is no need to feel down if their children werent admitted to Stanford.,"While the number admitted into the undergraduate   class has remained unchanged for years, Stanford,",0.424468113773801
1551,thank the conductor for his good service,"""You know this conductor used to be very rude.",0.261262983083725
1552,Not known from the story .,,0.0
1553,has not changed his rude behavior to passengers,"""You know this conductor used to be very rude.",0.3229459524154663
1554,write your own stories in the book,"In the book, kids will be asked: What was the best dream you have ever had?",0.22633464634418488
1555,Train to Somewhere,"Then the train stopped at its final stop, a town called Somewhere...",0.4203985333442688
1556,15.,,0.0
1557,foreign children aged 6 to 10,"You save:           $4.38(40%)
Train to Somewhere
Marianne, heading west with fourteen other childre",0.3639025323775255
1558,Robin Kerrod's.,"Author:             Robin Kerrod
List Price:         $24.99
Price:              $16.49      Buy it o",0.4067772924900055
1559,Do you have a boy friend or girl friend?,,0.0
1560,It is easy to get along very well with others.,"91.7 percent of the students thought they could get along very well with others, the final 8.3 perce",0.3126363911284429
1561,the results of a survey of college students,"The research, conducted by the Social Survey Institute of China, covers more than 2,000 college stud",0.3415112104629616
1562,Translation work remains to be strengthened.,But the translation must be good.,0.3246242105960846
1563,has a deep feeling towards Chinese literature,"I believe more Chinese literature works will win the prize. """,0.4370342791080475
1564,he believes Chinese writer will win the Nobel Prize,He said that there had been a Chinese writer who won the Nobel Prize.,0.2912277579307556
1565,obey and respect the original,"One must obey the original,learn the original language. """,0.38187745213508606
1566,has mastered Chinese language and literature well,"""I'm glad to hear that Chinese literature works can win the Nobel Prize.",0.8131320476531982
1567,Plakuntos-picea-pizza,,0.0
1568,Because one topping was brought to Italy from these countries.,It's been one of America's favourite foods for over 50 years.,0.27574307568548206
1569,They have the same colours.,,0.0
1570,Global Pizza,"It is, of course, the pizza.",0.42033621668815613
1571,warn young people of the hardships that a successful writer has to experience,"I always encourage such people,but I also explain that there's a big difference between ""being a wri",0.37668961918356997
1572,The chances for a writer to become successful are little.,"Coat Guard to become a freelance writer, I had no hope at all.What I did have was a friend who found",0.39156374335289
1573,He hadn't seen a change for the better.,,0.0
1574,who regret giving up their career halfway,When I left a 20-year career in the U.S.,0.38196757435798645
1575,the state of uncertainty before one's final goal is reached,"After a year or so.However, I still hadn't gotten a break and began to doubt myself.It was so hard t",0.24836112558841705
1576,to find out the differences between the male and female sense of humour,And they want to find out the differences between the male and female sense of humour.,0.40278545022010803
1577,"psychologists and philosophers take interest in the ""laugh lab"" project","Dr Wiseman started ""the laugh lab"" project in September 2001.",0.3805440068244934
1578,Jokes created by computer are less appealing to people.,Dr Wiseman and his workmates also submitted jokes created by computer.,0.3380134403705597
1579,Funny or not?,Is this joke funny?,0.4602731764316559
1580,18,,0.0
1581,Because they were defeated by the People's Liberation Army.,"In 1949, the people's Liberation Army won in the Liberation War.",0.2861586809158325
1582,The Taipei Palace Museum,The Taipei Palace Museum was set up in 1965 to hold the national treasures.,0.4974319636821747
